x,date,epsActual,epsEstimate,hour,quarter,revenueActual,revenueEstimate,symbol,year
16971,22/07/2020,0.67,0.5304217,amc,2,117100000,121911649,NTB,2020
16972,22/07/2020,0.54,0.228225,amc,2,280052000,238819349,NTGR,2020
16974,22/07/2020,1.46,1.3940442,bmo,2,1506000000,1512349999,NTRS,2020
16975,22/07/2020,0.5,0,amc,1,4589000,0,NVEC,2021
16976,22/07/2020,42.5,42.42,bmo,2,1620000000,1613849999,NVR,2020
16977,22/07/2020,0.24,0,bmo,2,11259000,0,NWFL,2020
16978,22/07/2020,0.21,0.204,amc,2,65366000,58595949,OBNK,2020
16979,22/07/2020,0.31,0.154428,amc,2,33402000,32205949,OSBC,2020
16980,22/07/2020,0.32,0,amc,2,12169000,0,OVLY,2020
16982,22/07/2020,0.16,0,amc,2,4590000,4120899,PINE,2020
16984,22/07/2020,1.2,0.7643166,amc,3,857394000,813979249,PLXS,2020
16985,22/07/2020,0.51,0,dmh,2,14871000,0,PWOD,2020
16987,22/07/2020,0.43,0.606,bmo,2,2276000000,2801399999,RCI,2020
16988,22/07/2020,-0.1,0.051,amc,4,37362000,44355499,RELL,2020
16989,22/07/2020,0.16,0.1851633,amc,4,178569000,160654199,RGP,2020
16990,22/07/2020,0.77,0.4713367,amc,2,230090000,229004299,RLI,2020
16991,22/07/2020,0.46,-0.0618,amc,2,1003000000,944660499,RUSHA,2020
16992,22/07/2020,0.46,0,amc,2,1003000000,0,RUSHB,2020
16993,22/07/2020,-3.59,-2.7132,amc,2,138529000,110005699,SAVE,2020
16994,22/07/2020,0.65,0.37485,bmo,2,59464000,58524899,SBSI,2020
16995,22/07/2020,1.65,1.212,bmo,2,460549000,458099949,SCL,2020
16996,22/07/2020,0.68,0.6936,amc,2,400646000,407025149,SEIC,2020
16998,22/07/2020,1.7,0.088375,amc,2,174141000,211728999,SLG,2020
16999,22/07/2020,0.85,0.659226,bmo,2,1176500000,1136800000,SLGN,2020
17000,22/07/2020,-0.22,0.082719,amc,2,348775000,351047899,SLM,2020
17002,22/07/2020,1.37,0.4545,amc,2,516105000,430664499,STC,2020
17003,22/07/2020,0.29,0.3084742,amc,2,213299000,217128799,STL,2020
17005,22/07/2020,-0.71,0.515,amc,2,3062000000,7653099999,SU,2020
17006,22/07/2020,1.12,0.2491367,amc,2,210445000,240392599,SUI,2020
17007,22/07/2020,0.59,0.4794,bmo,2,46150000,46761049,SYBT,2020
17008,22/07/2020,0.26,0.1599258,amc,2,280430000,242371849,TCBI,2020
17009,22/07/2020,-0.73,0,amc,2,280430000,0,TCBIP,2020
17010,22/07/2020,2.4,2.00485,bmo,2,743300000,754804749,TDY,2020
17014,22/07/2020,3.89,3.44915,bmo,2,6917000000,6221949999,TMO,2020
17015,22/07/2020,0.02,0.101,amc,2,509200000,466757899,TRN,2020
17016,22/07/2020,0.3,0.2135443,amc,2,46481000,48983899,TSC,2020
17017,22/07/2020,2.18,0.0321912,amc,2,6036000000,5308449999,TSLA,2020
17018,22/07/2020,1.08,0.59568,amc,2,1242000000,1086050000,UFPI,2020
17019,22/07/2020,0.24,0.1677288,amc,2,327983000,302480150,UMPQ,2020
17020,22/07/2020,0.07,0.24225,amc,2,61518000,61468399,UVSP,2020
17021,22/07/2020,2,1.450764,amc,2,688808000,662987849,VMI,2020
17022,22/07/2020,0.46,0.39015,amc,3,130652000,0,WAFD,2020
17024,22/07/2020,2.15,1.00596,amc,2,4042000000,3562649999,WHR,2020
17026,22/07/2020,0.07,0.33405,amc,2,119013000,118714399,WSBC,2020
17054,23/07/2020,-7.82,-7.777,bmo,2,1622000000,1461599999,AAL,2020
17055,23/07/2020,0.61,0.6306999,bmo,2,871449000,731601849,AB,2020
17056,23/07/2020,0.09,0.19584,amc,2,23974000,24106249,ACBI,2020
17057,23/07/2020,1.86,1.0908,bmo,2,979300000,1167250000,ADS,2020
17061,23/07/2020,-3.54,-3.7572,bmo,2,421000000,317065699,ALK,2020
17062,23/07/2020,0.92,0.8605128,bmo,2,589500000,619961999,ALLE,2020
17065,23/07/2020,0.5,0.4896,bmo,2,24095000,24664499,AMNB,2020
17066,23/07/2020,1.41,0.3846432,bmo,2,4533000000,4141199999,AN,2020
17067,23/07/2020,2.01,2.007072,bmo,3,2065000000,2111199999,APD,2020
17068,23/07/2020,0.37,0.3084843,bmo,2,1606000000,1634149999,ARD,2020
17070,23/07/2020,0.26,0.311787,amc,2,444362000,300785100,ASB,2020
17072,23/07/2020,0.39,0.2592367,bmo,2,173237000,160156849,AUB,2020
17073,23/07/2020,0.07,0.0202,amc,2,303400000,438287149,AUY,2020
17074,23/07/2020,-0.44,-0.3978,bmo,2,55315000,56170099,BANC,2020
17077,23/07/2020,-0.99,-1.9482,amc,2,128024000,133239049,BJRI,2020
17079,23/07/2020,-0.29,-0.0918,amc,2,43203000,45969349,BOOM,2020
17081,23/07/2020,1.49,0.93687,bmo,2,450881000,448193549,BPOP,2020
17082,23/07/2020,0.45,0.2991966,amc,2,12875000,0,BPRN,2020
17084,23/07/2020,0.43,0.4470818,bmo,2,2516000000,1106350000,BX,2020
17085,23/07/2020,0.24,0.03914,amc,2,65397000,60869549,BY,2020
17087,23/07/2020,0.17,0.0918,bmo,2,32463000,32124749,CARE,2020
17088,23/07/2020,0.37,0,bmo,2,33935000,0,CASS,2020
17089,23/07/2020,0.34,0.3009,bmo,2,32449000,26998999,CBNK,2020
17090,23/07/2020,-0.14,0.06464,amc,2,43791000,42508199,CFB,2020
17091,23/07/2020,1.11,0,dmh,2,20254000,0,CFFI,2020
17093,23/07/2020,1.12,0.6647034,bmo,2,52701000,53510799,CHCO,2020
17095,23/07/2020,0.22,0.0765,amc,3,25970000,22431499,CLFD,2020
17096,23/07/2020,1.02,0.8627466,bmo,2,477464000,459074349,CLGX,2020
17099,23/07/2020,0.52,0.2856,bmo,2,159110000,147063350,COLB,2020
17100,23/07/2020,-0.31,0,bmo,2,2374000000,0,COVTY,2020
17101,23/07/2020,-0.03,-0.0204,amc,2,32328000,108026449,CPAC,2020
17105,23/07/2020,0.36,0.212364,amc,2,28498000,23619049,CSTR,2020
17106,23/07/2020,1.35,1.236087,bmo,4,1620000000,1583399999,CTAS,2020
17107,23/07/2020,1.53,1.25919,bmo,2,798929000,780352299,CTXS,2020
17109,23/07/2020,-0.25,-0.0202,bmo,2,1568000000,3623549999,CVE,2020
17110,23/07/2020,0.31,0,amc,2,18435000,0,CVLY,2020
17112,23/07/2020,0.17,0.0747966,bmo,2,15996000,16442999,CYBE,2020
17113,23/07/2020,-2.06,0,bmo,2,33242000000,47836949999,DDAIF,2020
17114,23/07/2020,1.42,1.4232213,bmo,2,1827000000,1542799999,DGX,2020
17115,23/07/2020,1.44,1.1025463,bmo,2,5297000000,5014099999,DHR,2020
17116,23/07/2020,-2.06,0,bmo,2,33242000000,0,DMLRY,2020
17117,23/07/2020,-0.26,-0.303,bmo,2,8354000000,8130149999,DOW,2020
17119,23/07/2020,0.07,0.2142,amc,2,88766000,23619049,EHTH,2020
17121,23/07/2020,0.85,0.2727,amc,2,211400000,166642699,EIG,2020
17124,23/07/2020,0.6,0.495006,bmo,2,448405000,421509199,ENTG,2020
17125,23/07/2020,0.88,0.7791984,amc,2,716000000,684292699,ETFC,2020
17126,23/07/2020,0.34,0.1756768,amc,2,925000000,801261299,EW,2020
17127,23/07/2020,0.7,0.75837,bmo,2,343775000,349129549,EWBC,2020
17128,23/07/2020,1.05,0.7575,bmo,2,1609000000,1319499999,FAF,2020
17129,23/07/2020,0.38,0.306,amc,2,25207000,0,FBIZ,2020
17130,23/07/2020,0.56,0.2838966,amc,2,78817000,68005000,FBNC,2020
17131,23/07/2020,0.73,0,amc,2,9290000,0,FCAP,2020
17132,23/07/2020,0.03,-0.0202,bmo,2,3054000000,3176949999,FCX,2020
17133,23/07/2020,0.57,0.5596917,amc,2,2522000000,2588249999,FE,2020
17134,23/07/2020,0.4,0.2516034,amc,2,154301000,149793700,FFBC,2020
17135,23/07/2020,0.38,0.26112,amc,2,126154000,113162349,FFIN,2020
17138,23/07/2020,0.3,0.201654,bmo,2,1853000000,1877749999,FITB,2020
17139,23/07/2020,0.16,-0.0101,amc,3,177900000,67700500,FOR,2020
17140,23/07/2020,0.62,0.4760034,bmo,2,119499000,121657899,FRME,2020
17141,23/07/2020,2.3,1.122,amc,2,31991000,25730249,FSBW,2020
17142,23/07/2020,0.86,0.2525,bmo,2,621597000,407857449,FSV,2020
17143,23/07/2020,0.25,0.2244,amc,2,12695000,12758549,FVCB,2020
17145,23/07/2020,0.66,0.5129172,amc,2,148219000,149712500,GBCI,2020
17146,23/07/2020,0.4,0.2754,amc,2,101000000,84681449,GCAP,2020
17150,23/07/2020,0.43,0.0714,bmo,2,10336000,10149999,GFED,2020
17151,23/07/2020,-0.79,-0.3434,amc,2,47786000,52658199,GHL,2020
17153,23/07/2020,-0.39,-0.408,bmo,2,906000,0,GNCA,2020
17154,23/07/2020,0.63,0.40188,bmo,2,310400000,294959000,GTLS,2020
17155,23/07/2020,3.75,3.4231829,bmo,2,2837000000,2750649999,GWW,2020
17156,23/07/2020,0.25,0.204,amc,1,101048000,119160999,HALL,2020
17157,23/07/2020,0.13,0.0444312,bmo,2,1183000000,1157100000,HBAN,2020
17158,23/07/2020,-0.1,0.1818,amc,1,120846000,129412499,HBB,2020
17159,23/07/2020,-0.17,0.17748,bmo,2,58561000,58738049,HFWA,2020
17161,23/07/2020,1.26,1.2253724,bmo,2,7477000000,7399349999,HON,2020
17162,23/07/2020,0.25,-0.6161,bmo,2,368000000,359005499,HRI,2020
17164,23/07/2020,1.31,1.1413,bmo,2,1707000000,1766099999,HSY,2020
17165,23/07/2020,0.18,0.125664,amc,2,37018000,40163549,HTBK,2020
17168,23/07/2020,1.58,0.7259375,bmo,3,498304000,415500399,HZO,2020
17169,23/07/2020,0.4,0.2022966,amc,2,11696000,11753699,ICBK,2020
17170,23/07/2020,1.1,1.0117271,amc,2,561249000,534235099,IEX,2020
17172,23/07/2020,0.76,0.63495,amc,2,119288000,122896199,INDB,2020
17173,23/07/2020,1.23,1.1330364,amc,2,19728000000,18828250000,INTC,2020
17176,23/07/2020,0.32,0.223584,amc,2,22270000,19447399,ISTR,2020
17179,23/07/2020,2.2,1.8204846,bmo,2,4612000000,4506600000,KMB,2020
17180,23/07/2020,0.19,0.06565,amc,2,274100000,251912849,KNL,2020
17182,23/07/2020,0.23,0.2678214,bmo,2,56000000,58930899,LBAI,2020
17184,23/07/2020,0.17,0.0068034,amc,2,24851000,17376800,LMAT,2020
17185,23/07/2020,0.11,0.1071,bmo,2,1741000,1502199,LOAN,2020
17186,23/07/2020,-0.56,0,amc,2,4246000000,0,LPL,2020
17188,23/07/2020,-2.67,-2.6866,bmo,2,1008000000,857938899,LUV,2020
17190,23/07/2020,0.4,0.3501966,amc,2,135630000,129250099,MANH,2020
17191,23/07/2020,-0.26,-0.3333,amc,2,732100000,686271949,MAT,2020
17192,23/07/2020,0.22,0.13464,amc,2,20901000,20330449,MCBC,2020
17194,23/07/2020,0.09,0,amc,3,5944000,0,MGYR,2020
17197,23/07/2020,0.81,0.31411,amc,2,24968000,0,MPB,2020
17198,23/07/2020,0.55,0.27183,amc,2,68385000,64990449,MSBI,2020
17199,23/07/2020,1.76,1.6679847,bmo,2,1444000000,1492049999,MTB,2020
17200,23/07/2020,0.49,0.459,bmo,2,271468000,286788250,MTRN,2020
17201,23/07/2020,0.09,0.0844764,amc,2,65220000,65386299,MXL,2020
17202,23/07/2020,1.13,0.2379966,amc,2,26223000,18950050,MYFW,2020
17206,23/07/2020,-0.06,0.255,bmo,2,28790000,0,NMCI,2020
17207,23/07/2020,0.36,0.13635,bmo,2,4327000000,4526900000,NUE,2020
17208,23/07/2020,-0.25,0,bmo,2,1360000,0,NURO,2020
17210,23/07/2020,0.36,0.3519,amc,2,78667000,80296649,OCFC,2020
17211,23/07/2020,-0.01,1.0098,bmo,2,27239000,0,OMAB,2020
17212,23/07/2020,0.16,0.1275,amc,2,12710000,0,OPBK,2020
17213,23/07/2020,0.42,0.3905367,bmo,2,1624000000,1674749999,ORI,2020
17215,23/07/2020,0.39,0.33431,amc,2,238184000,236474699,OZK,2020
17217,23/07/2020,0.24,0.2288778,amc,2,495200000,517832699,PBCT,2020
17218,23/07/2020,0.22,0.1077367,amc,2,18281000,16818550,PCB,2020
17220,23/07/2020,-0.13,-0.0505,bmo,2,136873000,312934649,PDS,2020
17222,23/07/2020,1.15,0.8809725,bmo,2,2594000000,2567949999,PHM,2020
17223,23/07/2020,0.59,0.4955767,bmo,2,713300000,693955499,PNR,2020
17225,23/07/2020,3.72,3.1582566,bmo,2,1281000000,1157100000,POOL,2020
17226,23/07/2020,-0.56,-0.5916,bmo,2,250380000,243447749,PTEN,2020
17227,23/07/2020,-0.43,0.153,dmh,2,85765000,0,PTSI,2020
17232,23/07/2020,0.6,0.2860386,amc,2,34378000,28988399,RBNC,2020
17236,23/07/2020,0.41,0.3723769,amc,2,1108000000,1146950000,RHI,2020
17237,23/07/2020,0.2,0,amc,2,10107000,0,RMBI,2020
17238,23/07/2020,-0.58,-0.5406,amc,2,30700000,40478199,RNGR,2020
17241,23/07/2020,1.36,0.412,bmo,2,2019000000,2040149999,RS,2020
17242,23/07/2020,0.24,0.2964834,bmo,2,37400000,38295950,SAFE,2020
17243,23/07/2020,4.88,2.4567442,amc,2,452138000,436023699,SAM,2020
17244,23/07/2020,0.88,0.0663,bmo,2,101514000,99906449,SASR,2020
17245,23/07/2020,0.48,0.3438828,amc,2,82278000,79829749,SBCF,2020
17246,23/07/2020,-0.23,-0.9486,amc,4,284000000,276689000,SCHL,2020
17247,23/07/2020,0.27,0.2537964,amc,2,165600000,137126500,SCPL,2020
17251,23/07/2020,-0.49,0,amc,2,167688,91349,SGLB,2020
17252,23/07/2020,-2.15,-1.734,amc,2,539000000,450355499,SGMS,2020
17253,23/07/2020,0.43,0.2244,amc,2,13068000,0,SHBI,2020
17254,23/07/2020,-1.03,0.102,amc,2,157928000,0,SHLO,2020
17256,23/07/2020,4.42,3.1678548,amc,2,881775000,762386799,SIVB,2020
17258,23/07/2020,-0.44,-0.505,amc,2,729472000,695193799,SKX,2020
17260,23/07/2020,0.72,0.57732,amc,2,79379000,78794449,SRCE,2020
17262,23/07/2020,0.1,0.2929,bmo,2,2087000000,2029999999,STM,2020
17263,23/07/2020,1.25,1.1466024,amc,3,736800000,701030049,SWKS,2020
17264,23/07/2020,0.83,0.8089416,bmo,2,40950000000,41635299999,T,2020
17265,23/07/2020,0,-0.0816,amc,2,104570000,105296099,TACO,2020
17266,23/07/2020,0.12,1.1118,bmo,2,1241000000,2578099999,TECK,2020
17269,23/07/2020,0.48,0.2822034,bmo,2,162656000,145845350,TOWN,2020
17270,23/07/2020,0.11,0,amc,2,79796000,0,TR,2020
17271,23/07/2020,-0.2,-0.202,bmo,2,7401000000,7480549999,TRV,2020
17272,23/07/2020,2.9,2.5692984,bmo,2,3176000000,2953649999,TSCO,2020
17273,23/07/2020,-1.39,-0.0102,bmo,2,683438000,715026899,TWTR,2020
17274,23/07/2020,1.49,0,bmo,1,28319000000,0,UL,2020
17277,23/07/2020,1.67,1.5697824,bmo,2,4244000000,4435550000,UNP,2020
17278,23/07/2020,0.47,0.3909966,bmo,2,18336000,17681300,UNTY,2020
17282,23/07/2020,0.06,0.01632,amc,2,70761000,67121950,VICR,2020
17283,23/07/2020,0.23,0.211898,bmo,2,327389000,310945249,VLY,2020
17285,23/07/2020,1.32,1.29846,amc,2,314365000,317339749,VRSN,2020
17287,23/07/2020,0.57,0.4739425,bmo,2,224407000,234454849,WBS,2020
17290,23/07/2020,-0.46,0.47124,amc,2,108920000,109508349,WSFS,2020
17291,23/07/2020,2.26,1.901729,bmo,2,1355000000,1319499999,WSO,2020
17292,23/07/2020,1.25,0.916575,bmo,2,527200000,497938699,WST,2020
17293,23/07/2020,0.48,0.4284,bmo,2,22522000,22126999,WTBA,2020
17319,24/07/2020,0.6,0.3162,bmo,2,400800000,370657699,AIMC,2020
17320,24/07/2020,-0.34,-0.0918,bmo,2,66076000,60950749,AMTB,2020
17321,24/07/2020,-0.34,0,bmo,2,66076000,0,AMTBB,2020
17323,24/07/2020,0.29,-0.1111,bmo,2,7675000000,8272249999,AXP,2020
17325,24/07/2020,-0.74,-1.173,bmo,2,578459000,598342500,BLMN,2020
17327,24/07/2020,0.41,0.2669034,bmo,2,28929000,28673749,CIVB,2020
17328,24/07/2020,0.26,0,amc,2,10820000,0,CIZN,2020
17330,24/07/2020,0.54,-0.2525,bmo,2,514885000,513711799,CRI,2020
17331,24/07/2020,0.14,0,bmo,2,9421000,0,CWBC,2020
17333,24/07/2020,0.2,0,bmo,2,8044000000,16767799999,EQNR,2020
17334,24/07/2020,0.33,0.4444,bmo,2,12127000,9642500,ESQ,2020
17335,24/07/2020,0.36,0.1598034,bmo,2,16948000,15925349,FCCY,2020
17336,24/07/2020,0.16,0.2184125,bmo,2,173478000,181603799,FHB,2020
17337,24/07/2020,-1.42,0.5959,bmo,2,4913000000,5511449999,FMX,2020
17339,24/07/2020,0.55,0,bmo,4,14223000,0,GCBC,2020
17341,24/07/2020,0.02,0.1238076,bmo,2,229926000,272557950,GNTX,2020
17342,24/07/2020,0.28,0.1919,bmo,2,85814000,82468749,GRC,2020
17355,24/07/2020,-0.83,0,bmo,1,9835000,0,JRJC,2020
17363,24/07/2020,0.3,0.2516034,bmo,2,21343000,0,MCBS,2020
17364,24/07/2020,0.93,0.3502,bmo,3,657539000,618855650,MOG/A,2020
17366,24/07/2020,2.61,2.5402813,bmo,2,4204000000,5247549999,NEE,2020
17367,24/07/2020,0.69,0.3654786,bmo,2,253000000,343171499,NEP,2020
17369,24/07/2020,-0.1,0,bmo,2,843000,0,NTP,2020
17371,24/07/2020,0.39,0.2222,bmo,2,105100000,116379899,OFG,2020
17378,24/07/2020,0.05,-0.0101,bmo,2,5356000000,5480999999,SLB,2020
17381,24/07/2020,0.14,0,amc,2,9882000,0,SVBI,2020
17385,24/07/2020,1.47,0.57065,bmo,2,73543000,72582650,TMP,2020
17386,24/07/2020,0.51,0.310575,bmo,2,767810000,709078999,TPH,2020
17387,24/07/2020,0.86,0.7959366,bmo,2,321397000,314142499,TRTN,2020
17389,24/07/2020,0.44,0.43452,bmo,2,258992000,223807499,UBSI,2020
17392,24/07/2020,-0.32,-0.1122,bmo,1,14667000,0,UXIN,2020
17395,24/07/2020,0,0.3162,amc,2,0,48374899,VLRS,2020
17396,24/07/2020,-0.8,-1.3433,bmo,2,184000000,219382099,VNE,2020
17399,24/07/2020,3.24,3.08295,bmo,2,132894000,114045399,VRTS,2020
17400,24/07/2020,1.18,1.1832022,bmo,2,30400000000,30378949999,VZ,2020
17434,29/07/2020,0.67,0,bmo,2,23238000,0,ACNB,2020
17436,29/07/2020,0.18,0.3232,amc,2,557175000,544192250,AEM,2020
17438,29/07/2020,1.06,0.8147367,amc,2,268635000,277582200,ALG,2020
17439,29/07/2020,-0.51,-1.4688,amc,2,10038000,7044099,ALIM,2020
17440,29/07/2020,0.06,-0.0102,bmo,2,247529000,236241249,ALKS,2020
17445,29/07/2020,0.41,0.30396,amc,2,35915000,32642399,BFST,2020
17446,29/07/2020,0.07,0.0909,amc,2,490966000,481444949,BHE,2020
17447,29/07/2020,-0.13,-0.1938,amc,2,77590000,88680549,BHLB,2020
17450,29/07/2020,0.09,0.2175966,amc,2,35067000,37027200,CBTX,2020
17452,29/07/2020,0.14,0.102,bmo,2,62879000,0,CLBK,2020
17454,29/07/2020,0.02,0,amc,2,5758000,0,CPSH,2020
17455,29/07/2020,0.47,0.46257,amc,2,233182000,205720199,DORM,2020
17459,29/07/2020,0.37,0,amc,3,15083000,0,ESSA,2020
17461,29/07/2020,0.54,0.4444,bmo,2,1092000000,1278899999,FDP,2020
17462,29/07/2020,2.58,2.2014558,amc,3,313731000,305819500,FICO,2020
17463,29/07/2020,0.39,0.2397,bmo,2,33057000,30318049,FMNB,2020
17465,29/07/2020,0.06,0,amc,2,9953000,0,FUSB,2020
17466,29/07/2020,0.46,0,bmo,2,9184000,0,FXNC,2020
17473,29/07/2020,0.69,0.3264,amc,2,78946000,62625499,INVA,2020
17474,29/07/2020,-4.38,-4.1412,amc,2,78758000,80692499,JAKK,2020
17475,29/07/2020,0.13,-0.0707,amc,2,29993000,16950500,JMP,2020
17476,29/07/2020,0.33,0,amc,2,36100000,0,JOE,2020
17477,29/07/2020,0.35,0.4827966,bmo,2,24022000,0,LEVL,2020
17478,29/07/2020,1.54,1.25919,amc,2,350727000,331854249,LOGM,2020
17480,29/07/2020,0.57,0.4284,bmo,2,12044000,10789449,MNSB,2020
17482,29/07/2020,0.8,0.45645,amc,2,513051000,505145199,MYRG,2020
17483,29/07/2020,1.33,0.3232,amc,4,27196000,20716149,NBN,2020
17484,29/07/2020,-0.71,-0.4646,bmo,2,46549000,47380199,NMM,2020
17486,29/07/2020,0.04,0.0033633,amc,2,183713000,164561949,ORN,2020
17487,29/07/2020,0.17,0,dmh,3,19011000,30449999,PATI,2020
17488,29/07/2020,0.43,0.33128,bmo,2,44590000,45959199,PGC,2020
17492,29/07/2020,0.93,0.7599,bmo,2,22779000,16859150,RRBI,2020
17493,29/07/2020,0.86,0.3583566,amc,3,1655000000,1583399999,SANM,2020
17495,29/07/2020,1.55,1.0847651,bmo,2,895817000,829762499,SF,2020
17499,29/07/2020,0.52,0.3194933,bmo,2,247939000,232171099,SMP,2020
17500,29/07/2020,0.2,0,amc,2,35739000,0,SPOK,2020
17501,29/07/2020,0.76,1.5198,amc,1,117634000,160725249,TARO,2021
17504,29/07/2020,0.29,0.3162,dmh,2,7678000,0,UBCP,2020
17505,29/07/2020,-0.27,-0.2856,bmo,2,52479000,48608349,USAP,2020
17506,29/07/2020,1.08,0,amc,2,37547000,0,USLM,2020
17507,29/07/2020,-0.13,-0.1428,amc,2,0,0,VKTX,2020
17755,30/07/2020,2.58,2.0666526,amc,3,59685000000,53033749999,AAPL,2020
17757,30/07/2020,0.01,0.0306,bmo,2,2164000000,1684899999,ABEV,2020
17760,30/07/2020,0.48,0.24735,bmo,2,52409000,50800749,ABTX,2020
17761,30/07/2020,0.73,0.6026367,amc,2,498500000,0,ACA,2020
17763,30/07/2020,0.19,0.0017034,amc,2,380300000,378432599,ADSW,2020
17764,30/07/2020,1.11,0.0860676,bmo,2,2007000000,1826999999,AGCO,2020
17765,30/07/2020,-1.31,-1.3974,bmo,2,37347000,38275650,AGIO,2020
17768,30/07/2020,0.01,0.0244625,amc,2,3765000,3319049,AI,2020
17769,30/07/2020,-1.06,-1.1118,amc,2,0,1349949,AIMT,2020
17770,30/07/2020,0.12,-0.102,amc,2,45598000,97480599,AINC,2020
17772,30/07/2020,0.94,0.7271192,amc,2,1584000000,1431149999,AJG,2020
17775,30/07/2020,3.11,2.642208,bmo,2,1444600000,1299199999,ALXN,2020
17777,30/07/2020,1,0.7038,amc,2,89082000,81585699,AMSF,2020
17778,30/07/2020,2.07,1.0434108,bmo,2,1913000000,1969099999,AMT,2020
17779,30/07/2020,10.3,1.3991544,amc,2,88912000000,82752949999,AMZN,2020
17780,30/07/2020,0.09,-0.2448,amc,2,30678000,20675549,ANIK,2020
17781,30/07/2020,0.45,0.423695,bmo,2,663900000,671138299,AOS,2020
17783,30/07/2020,0.46,0.4813256,bmo,2,482244000,509123999,APO,2020
17784,30/07/2020,-1.1,-1.4076,bmo,2,1960000000,1867599999,APTV,2020
17785,30/07/2020,-3.15,-2.754,bmo,2,3543000,22553299,ARGX,2020
17786,30/07/2020,0.38,0.3127667,amc,2,70759000,68918500,ARI,2020
17787,30/07/2020,0.28,0.12699,amc,2,220316000,240372299,AROC,2020
17788,30/07/2020,1.59,1.4591167,bmo,2,6606000000,6455399999,ARW,2020
17790,30/07/2020,-0.21,-0.204,amc,2,24641000,23385599,ASPN,2020
17792,30/07/2020,0.04,0,bmo,2,763857000,756296799,ATGFF,2020
17793,30/07/2020,0.8,0.6767,amc,2,699305000,661962699,ATR,2020
17794,30/07/2020,0.19,0.156264,amc,2,2475000000,2476600000,ATUS,2020
17795,30/07/2020,-0.18,-0.204,amc,2,1500000,1360099,AVGR,2020
17797,30/07/2020,0.96,0.4444,bmo,2,6275000000,6333599999,AZN,2020
17799,30/07/2020,0.13,0.0045288,amc,2,76790000,71567650,BAND,2020
17800,30/07/2020,0.64,0.7162213,bmo,2,2718000000,2902899999,BAX,2020
17801,30/07/2020,0.44,0.1919,bmo,2,4529000000,4831400000,BBD,2020
17804,30/07/2020,0.09,0,bmo,2,6124000000,0,BBVA,2020
17805,30/07/2020,0.99,0.4620271,bmo,2,987800000,819389199,BC,2020
17806,30/07/2020,0.35,0.16524,amc,2,99109000,90862799,BEAT,2020
17807,30/07/2020,0.15,0.153,bmo,2,519088000,530235999,BGCP,2020
17808,30/07/2020,0.71,0.6204329,amc,2,512539000,506332749,BGS,2020
17809,30/07/2020,-0.58,-1.4645,amc,2,12895000,16960650,BHR,2020
17810,30/07/2020,1.61,1.1572075,amc,2,536880000,511377299,BIO,2020
17811,30/07/2020,0.67,0.32538,amc,2,1946000000,1816849999,BLDR,2020
17819,30/07/2020,-2.28,-2.1828,bmo,2,8343000,6698999,BPMC,2020
17820,30/07/2020,0.32,0.20298,amc,3,220350000,209049399,BRKS,2020
17821,30/07/2020,0.22,0.3978,bmo,2,538839000,677116649,BSAC,2020
17825,30/07/2020,0.46,1.0807,bmo,2,10294000000,9317700000,BUD,2020
17826,30/07/2020,0.26,0.2356633,bmo,2,23319000,0,BWB,2020
17827,30/07/2020,0.59,-0.0909,amc,3,533112000,433810999,BZH,2020
17830,30/07/2020,8.63,4.9416042,amc,2,406300000,390399449,CACC,2020
17833,30/07/2020,0.33,0.2516646,bmo,2,3972000000,3775799999,CARR,2020
17834,30/07/2020,0.12,-0.3876,bmo,2,102009000,96678749,CARS,2020
17835,30/07/2020,0.01,-0.0306,amc,2,83350000,77231350,CASA,2020
17836,30/07/2020,0.39,0.2424,bmo,2,236943000,230374549,CBZ,2020
17837,30/07/2020,0.18,0.1055338,amc,2,1093000000,1106350000,CC,2020
17838,30/07/2020,0.18,0.143218,bmo,2,276900000,290980200,CCC,2020
17839,30/07/2020,1.47,0.7743569,bmo,2,347323000,360609199,CFR,2020
17841,30/07/2020,0.41,0.3713459,bmo,2,582200000,486245899,CG,2020
17842,30/07/2020,-0.08,-0.102,bmo,2,0,0,CGEN,2020
17843,30/07/2020,5.81,5.2945399,bmo,2,39205000000,38316250000,CI,2020
17846,30/07/2020,-0.31,-0.505,bmo,2,1093000000,1096200000,CLF,2020
17848,30/07/2020,0.07,-0.0102,bmo,1,139070000,137177250,CMCO,2021
17849,30/07/2020,0.69,0.5699196,bmo,2,23715000000,23923549999,CMCSA,2020
17850,30/07/2020,-0.07,0.2754,bmo,2,5578000000,4252849999,CNHI,2020
17851,30/07/2020,0.37,0.4011966,bmo,2,60790000,62219499,CNOB,2020
17852,30/07/2020,0.21,0.0992766,bmo,2,325176000,326393549,CNSL,2020
17853,30/07/2020,0.13,0.0078578,bmo,2,148841000,324596999,CNX,2020
17854,30/07/2020,0.35,0.359805,bmo,2,66038000,65467499,CNXM,2020
17857,30/07/2020,0.05,0.0199273,amc,2,332348000,308600600,COG,2020
17858,30/07/2020,0.17,0.0727158,bmo,2,144084000,144505550,COHU,2020
17859,30/07/2020,-0.77,-0.816,amc,2,316611000,309219750,COLM,2020
17860,30/07/2020,0.77,1.5782766,bmo,2,630000000,571465300,COOP,2020
17861,30/07/2020,-0.92,-0.5858,bmo,2,4016000000,4059999999,COP,2020
17863,30/07/2020,1.35,0.4545,bmo,2,150543000,152107900,COR,2020
