,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2010-03-17,6.916819095611572,54.01532745361328,29.397249221801758,90.59288787841797,18.1965389251709,23.245887756347656,8.00428581237793,69.37999725341797,33.75,127.76000213623047,26.920000076293945,29.6299991607666,8.087499618530273,69.48999786376953,33.84000015258789,128.92999267578125,26.9950008392334,29.8700008392334,7.973928451538086,68.29000091552734,33.529998779296875,127.36000061035156,26.799999237060547,29.399999618530273,8.032142639160156,68.97000122070312,33.790000915527344,128.89999389648438,26.90999984741211,29.5,450956800,6004300,7858400,6348400,26074400,50385700
2010-03-18,6.933172702789307,55.175357818603516,29.423377990722656,91.03253173828125,18.233718872070312,23.230205535888672,8.023214340209961,70.87000274658203,33.779998779296875,128.3800048828125,26.975000381469727,29.610000610351562,8.035714149475098,70.93000030517578,33.849998474121094,128.75,27.020000457763672,29.719999313354492,7.950356960296631,69.19000244140625,33.52000045776367,127.44999694824219,26.8700008392334,29.5,8.003571510314941,69.3499984741211,33.689998626708984,127.45999908447266,26.950000762939453,29.6299991607666,342109600,7433700,8044200,4954400,23496200,43845200
2010-03-19,6.859105110168457,55.058589935302734,29.301433563232422,90.55741882324219,18.50409507751465,23.214509963989258,7.9375,70.72000122070312,33.63999938964844,127.70999908447266,27.375,29.59000015258789,8.044285774230957,73.30000305175781,33.97999954223633,128.92999267578125,27.530000686645508,29.899999618530273,7.901071548461914,70.72000122070312,33.47999954223633,126.77999877929688,26.799999237060547,29.350000381469727,8.028214454650879,70.72000122070312,33.63999938964844,127.70999908447266,27.375,29.760000228881836,559445600,17722500,16729000,10744300,43610800,81332100
2010-03-22,6.93626070022583,55.98505401611328,29.57145881652832,90.74888610839844,18.433122634887695,23.222360610961914,8.026785850524902,71.91000366210938,33.95000076293945,127.9800033569336,27.270000457763672,29.600000381469727,8.071428298950195,72.63999938964844,34.189998626708984,128.38999938964844,27.424999237060547,29.700000762939453,7.862500190734863,71.51000213623047,33.41999816894531,126.56999969482422,27.200000762939453,29.389999389648438,7.873928546905518,71.66000366210938,33.470001220703125,127.11000061035156,27.2450008392334,29.5,456419600,9013600,11717600,5651900,18127400,37718200
2010-03-23,7.047673225402832,56.19526672363281,29.623716354370117,91.73452758789062,18.689977645874023,23.44203758239746,8.15571403503418,72.18000030517578,34.0099983215332,129.3699951171875,27.649999618530273,29.8799991607666,8.170714378356934,72.62999725341797,34.099998474121094,129.42999267578125,27.670000076293945,29.899999618530273,8.003571510314941,71.51000213623047,33.72999954223633,127.63999938964844,27.204999923706055,29.40999984741211,8.058571815490723,72.54000091552734,34.0,127.94000244140625,27.354999542236328,29.59000015258789,602431200,4985400,7038000,5978500,19081200,42026600
2010-03-24,7.07884407043457,56.30424118041992,29.954710006713867,91.13888549804688,18.46015739440918,23.261587142944336,8.19178581237793,72.31999969482422,34.38999938964844,128.52999877929688,27.309999465942383,29.649999618530273,8.221428871154785,73.19999694824219,34.43000030517578,129.9499969482422,27.68000030517578,29.850000381469727,8.125356674194336,71.77999877929688,33.869998931884766,128.47000122070312,27.30500030517578,29.600000381469727,8.130000114440918,72.41999816894531,33.90999984741211,128.6300048828125,27.610000610351562,29.719999313354492,597780400,7700000,12195200,6669300,17052600,33987700
2010-03-25,6.994897842407227,56.43660354614258,30.564434051513672,91.64234161376953,18.520998001098633,23.54402732849121,8.094642639160156,72.48999786376953,35.09000015258789,129.24000549316406,27.399999618530273,30.010000228881836,8.248929023742676,73.43000030517578,35.5,130.72999572753906,27.59000015258789,30.56999969482422,8.080357551574707,72.0,34.41999816894531,129.1300048828125,27.325000762939453,29.799999237060547,8.247142791748047,72.94999694824219,34.4900016784668,129.36000061035156,27.454999923706055,29.829999923706055,542284400,5431000,32705900,7603200,16638800,73168700
2010-03-26,7.126063346862793,56.514469146728516,30.756053924560547,91.65652465820312,18.470300674438477,23.26943588256836,8.246428489685059,72.58999633789062,35.310001373291016,129.25999450683594,27.325000762939453,29.65999984741211,8.283928871154785,72.98999786376953,35.599998474121094,129.77999877929688,27.485000610351562,30.200000762939453,8.162500381469727,72.3499984741211,34.849998474121094,128.72000122070312,27.25,29.59000015258789,8.176785469055176,72.66000366210938,34.88999938964844,128.92999267578125,27.395000457763672,30.09000015258789,640875200,4933700,22909800,5550800,16276800,55595500
2010-03-29,7.172047138214111,57.697853088378906,30.625398635864258,91.18143463134766,18.5108585357666,23.214509963989258,8.299642562866211,74.11000061035156,35.15999984741211,128.58999633789062,27.385000228881836,29.59000015258789,8.352499961853027,74.52999877929688,35.41999816894531,129.9499969482422,27.479999542236328,29.81999969482422,8.27214241027832,73.0,34.970001220703125,128.25999450683594,27.334999084472656,29.549999237060547,8.321428298950195,73.08000183105469,35.279998779296875,129.3000030517578,27.399999618530273,29.709999084472656,540744400,9064200,12560500,4643000,13853600,33336000
2010-03-30,7.278829097747803,57.246299743652344,30.573137283325195,91.30904388427734,18.544654846191406,23.35573387145996,8.423213958740234,73.52999877929688,35.099998474121094,128.77000427246094,27.434999465942383,29.770000457763672,8.481428146362305,74.18000030517578,35.20000076293945,129.1300048828125,27.524999618530273,29.860000610351562,8.366071701049805,72.69999694824219,34.7599983215332,128.25,27.30500030517578,29.5,8.449999809265137,73.83999633789062,35.130001068115234,128.89999389648438,27.450000762939453,29.6299991607666,527310000,4381300,17201800,3426600,13631600,34954800
2010-03-31,7.252595901489258,56.53002166748047,30.40764617919922,90.94034576416016,18.588590621948242,22.97915267944336,8.392857551574707,72.61000061035156,34.90999984741211,128.25,27.5,29.290000915527344,8.450357437133789,73.05999755859375,35.20000076293945,128.75,27.645000457763672,29.719999313354492,8.373571395874023,71.94999694824219,34.810001373291016,127.6500015258789,27.25,29.170000076293945,8.410357475280762,72.91999816894531,35.06999969482422,128.22999572753906,27.395000457763672,29.639999389648438,430659600,5884600,10789500,4904800,22922000,63760000
2010-04-01,7.282534122467041,56.82588577270508,30.965105056762695,90.94034576416016,18.689977645874023,22.87716293334961,8.427499771118164,72.98999786376953,35.54999923706055,128.25,27.649999618530273,29.15999984741211,8.526071548461914,73.51000213623047,35.59000015258789,129.30999755859375,27.71500015258789,29.540000915527344,8.3125,72.30000305175781,35.0099983215332,127.55000305175781,27.565000534057617,28.6200008392334,8.478928565979004,73.23999786376953,35.06999969482422,128.9499969482422,27.68000030517578,29.350000381469727,603145200,4411000,14603000,4980500,14346000,74768100
2010-04-05,7.36030387878418,56.08625793457031,30.67766571044922,91.7203369140625,18.541276931762695,22.963464736938477,8.517499923706055,72.04000091552734,35.220001220703125,129.35000610351562,27.43000030517578,29.270000457763672,8.518214225769043,73.05000305175781,35.540000915527344,129.8000030517578,27.780000686645508,29.43000030517578,8.384642601013184,70.94999694824219,35.06999969482422,128.13999938964844,27.325000762939453,29.030000686645508,8.392143249511719,72.98999786376953,35.279998779296875,128.3800048828125,27.780000686645508,29.1299991607666,684507600,9326300,10607900,4118700,19191800,34331200
2010-04-06,7.392711162567139,56.33540344238281,30.895421981811523,91.42253112792969,18.3486270904541,23.002695083618164,8.555000305175781,72.36000061035156,35.470001220703125,128.92999267578125,27.145000457763672,29.31999969482422,8.579999923706055,73.18000030517578,35.61000061035156,129.3000030517578,27.420000076293945,29.579999923706055,8.464285850524902,71.7699966430664,35.099998474121094,128.0500030517578,27.110000610351562,28.979999542236328,8.507143020629883,71.83999633789062,35.2400016784668,128.67999267578125,27.420000076293945,29.149999618530273,447017200,5193800,12637700,3926300,17604200,47366800
2010-04-07,7.425426006317139,56.13296890258789,30.764766693115234,91.10342407226562,18.189781188964844,23.02622413635254,8.592857360839844,72.0999984741211,35.31999969482422,128.47999572753906,26.90999984741211,29.350000381469727,8.640000343322754,72.5199966430664,35.4900016784668,129.27000427246094,27.149999618530273,29.559999465942383,8.523571014404297,71.47000122070312,35.060001373291016,128.00999450683594,26.780000686645508,29.139999389648438,8.555356979370117,72.16000366210938,35.38999938964844,128.52999877929688,27.149999618530273,29.15999984741211,628502000,6717200,9242200,5157000,24060800,58318800
2010-04-08,7.405362129211426,56.27311325073242,31.069629669189453,90.48652648925781,18.16950225830078,23.47341537475586,8.569643020629883,72.27999877929688,35.66999816894531,127.61000061035156,26.8799991607666,29.920000076293945,8.626428604125977,72.45999908447266,35.75,128.22999572753906,26.889999389648438,29.979999542236328,8.501428604125977,71.20999908447266,35.13999938964844,127.19999694824219,26.719999313354492,29.299999237060547,8.587142944335938,71.88999938964844,35.279998779296875,128.0399932861328,26.889999389648438,29.31999969482422,572989200,3741500,9915900,6006900,19466800,63713800
2010-04-09,7.462148666381836,56.38210678100586,31.548694610595703,91.30195617675781,18.45002555847168,23.80291748046875,8.635356903076172,72.41999816894531,36.220001220703125,128.75999450683594,27.295000076293945,30.34000015258789,8.638928413391113,72.66000366210938,36.880001068115234,128.8699951171875,27.30500030517578,30.40999984741211,8.587857246398926,71.80999755859375,35.63999938964844,127.12000274658203,26.924999237060547,29.899999618530273,8.6225004196167,72.26000213623047,35.81999969482422,127.87999725341797,26.954999923706055,29.950000762939453,334182800,3345700,21346000,5185100,20640600,54752500
2010-04-12,7.477582931518555,55.99283218383789,31.26125717163086,91.01836395263672,18.507474899291992,23.787227630615234,8.653214454650879,71.91999816894531,35.88999938964844,128.36000061035156,27.3799991607666,30.31999969482422,8.681071281433105,72.56999969482422,36.33000183105469,128.9600067138672,27.43000030517578,30.489999771118164,8.63607120513916,71.80000305175781,35.79999923706055,128.24000549316406,27.2549991607666,30.209999084472656,8.649999618530273,72.1500015258789,36.13999938964844,128.57000732421875,27.325000762939453,30.25,333026400,3666100,10410800,3992300,16930400,37068800
2010-04-13,7.481902122497559,55.42450714111328,31.217702865600586,91.4934310913086,18.595354080200195,23.88921356201172,8.658214569091797,71.19000244140625,35.84000015258789,129.02999877929688,27.510000228881836,30.450000762939453,8.671428680419922,71.69000244140625,36.060001373291016,129.42999267578125,27.540000915527344,30.5,8.611071586608887,70.5,35.709999084472656,127.83999633789062,27.325000762939453,30.1299991607666,8.637857437133789,71.54000091552734,35.869998931884766,128.25999450683594,27.34000015258789,30.149999618530273,306210800,5079300,10922200,6819100,15055000,41374600
2010-04-14,7.582512855529785,55.82154083251953,31.531272888183594,93.06758117675781,18.57168960571289,24.179500579833984,8.774642944335938,71.69999694824219,36.20000076293945,131.25,27.475000381469727,30.81999969482422,8.778928756713867,71.76000213623047,36.209999084472656,131.4199981689453,27.530000686645508,31.0,8.716785430908203,70.80999755859375,35.77000045776367,129.4600067138672,27.325000762939453,30.65999984741211,8.760000228881836,70.83000183105469,35.88999938964844,129.72999572753906,27.514999389648438,30.790000915527344,404076400,3495900,9267400,8545800,13865200,68941200
2010-04-15,7.682199478149414,56.125186920166016,31.705476760864258,92.81230926513672,18.338491439819336,24.21872329711914,8.890000343322754,72.08999633789062,36.400001525878906,130.88999938964844,27.1299991607666,30.8700008392334,8.893928527832031,72.61000061035156,36.5099983215332,131.13999938964844,27.385000228881836,30.950000762939453,8.768214225769043,71.33999633789062,35.86000061035156,130.19000244140625,27.065000534057617,30.709999084472656,8.777856826782227,71.33999633789062,36.08000183105469,130.52999877929688,27.3799991607666,30.81999969482422,376784800,2943700,9185900,6425300,20351000,52745400
2010-04-16,7.635287284851074,55.11307907104492,31.20899200439453,92.62799072265625,18.578453063964844,24.061819076538086,8.835714340209961,70.79000091552734,35.83000183105469,130.6300048828125,27.485000610351562,30.670000076293945,8.96928596496582,72.0999984741211,36.5099983215332,132.1699981689453,27.56999969482422,30.979999542236328,8.733928680419922,69.87999725341797,35.68000030517578,130.25,27.084999084472656,30.600000381469727,8.8774995803833,72.0999984741211,36.220001220703125,130.67999267578125,27.114999771118164,30.790000915527344,750545600,8071300,12327500,9546200,35075600,88703100
2010-04-19,7.6251020431518555,55.24542999267578,31.50514793395996,93.76249694824219,18.696746826171875,24.352096557617188,8.823928833007812,70.95999908447266,36.16999816894531,132.22999572753906,27.65999984741211,31.040000915527344,8.853214263916016,71.27999877929688,36.16999816894531,132.27999877929688,27.65999984741211,31.25,8.634642601013184,70.16000366210938,35.58000183105469,130.3800048828125,27.459999084472656,30.760000228881836,8.822500228881836,70.2699966430664,35.79999923706055,130.3800048828125,27.489999771118164,30.770000457763672,566924400,4203100,9840500,11353700,26468600,64970300
2010-04-20,7.548563480377197,55.595767974853516,31.827421188354492,91.96144104003906,18.409460067749023,24.603147506713867,8.735357284545898,71.41000366210938,36.540000915527344,129.69000244140625,27.235000610351562,31.360000610351562,8.901785850524902,71.9800033569336,36.650001525878906,130.3300018310547,27.645000457763672,31.440000534057617,8.677143096923828,70.94999694824219,36.279998779296875,128.25999450683594,27.15999984741211,31.1299991607666,8.876428604125977,71.54000091552734,36.279998779296875,129.1999969482422,27.610000610351562,31.219999313354492,738326400,4759600,16515000,15216500,32508800,52199500
