,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume
2010-04-29,46.630001,,23.33,70.58000200000001,62.279999,53.66,47.810001,,23.51,71.699997,62.970001,54.23,46.41,,23.299999,70.58000200000001,60.830002,53.549999,47.599998,,23.49,71.519997,62.200001,53.700001,41.79599,,17.703314000000002,54.355976,47.006527,42.988234999999996,12613700,,59059400,7357400,27302400,13320000
2010-04-30,47.52,,23.450001,71.529999,62.529999,53.82,48.029999,,23.459999,71.709999,63.0,54.150002,45.799999,,22.809998999999998,70.389999,62.110001000000004,53.639998999999996,46.119999,,22.84,70.589996,62.16,53.639998999999996,40.496433,,17.213434,53.64915799999999,46.976307,42.940186,14019700,,81864000,6966600,15768900,16279400
2010-05-03,46.209998999999996,,22.98,70.879997,62.419998,53.880001,47.369999,,23.440001000000002,71.839996,62.84,53.950001,46.119999,,22.9,70.650002,61.84,53.470001,47.200001,,23.26,71.41999799999999,62.68,53.740002000000004,41.444763,,17.529968,54.279964,47.369282,43.020247999999995,7564200,,55449900,5990600,9756600,12301000
2010-05-04,46.700001,,22.93,71.150002,62.299999,53.59,46.799999,,22.950001,71.300003,62.529999,54.57,45.450001,,22.4,70.300003,61.560001,53.549999,45.860001000000004,,22.559998999999998,70.639999,61.709998999999996,54.02,40.268147,,17.002409,53.68716800000001,46.636234,43.2444,10577700,,90704300,7240200,11402600,18670900
2010-05-05,45.41,,22.1,70.400002,61.619999,54.110001000000004,46.189999,,22.379998999999998,71.059998,62.57,54.950001,43.93,,21.9,70.129997,61.5,53.82,44.43,,22.17,70.660004,62.16,54.77,39.012512,,16.825956,53.702362,46.976307,43.844803000000006,15037800,,96854100,9577700,11611000,16609900
2010-05-06,44.349998,,22.15,70.449997,61.91,54.349998,45.139998999999996,,22.379998999999998,71.489998,62.669998,54.779999,40.16,,19.9,67.489998,39.369999,51.529999,42.5,,21.51,69.41999799999999,60.75,53.23,37.317840999999994,,16.325048000000002,52.759949,45.910709000000004,42.611973,22510800,,160695900,16489600,28560400,24067500
2010-05-07,42.240002000000004,,21.26,69.019997,60.610001000000004,53.040001000000004,42.84,,21.700001,69.32,61.200001,53.619999,40.5,,20.459999,67.41999799999999,60.0,51.799999,40.599998,,21.309998999999998,68.010002,60.310001,52.400002,35.649525,,16.173254,51.688339,45.578196999999996,41.947540000000004,30788700,,139360500,15280700,23976600,28945100
2010-05-10,42.990002000000004,,22.290001,70.07,61.57,53.060001,43.299999,,22.559998999999998,71.050003,62.700001,53.240002000000004,42.57,,22.16,69.75,61.16,51.830002,43.09,,22.549999,70.58000200000001,62.419998,52.580002,37.835903,,17.114361,53.641571,47.172783,42.091644,16791900,,112607400,10903300,16011300,27090300
2010-05-11,42.790001000000004,,22.32,70.16999799999999,62.040001000000004,52.349998,44.27,,22.860001,71.099998,62.970001,52.77,42.549999,,22.1,70.129997,61.98,52.169998,43.330002,,22.280001000000002,70.480003,62.369999,52.459998999999996,38.046634999999995,,16.909443,53.565571,47.135014,41.995585999999996,12343200,,102689700,6709900,12397400,19623300
2010-05-12,43.560001,,22.6,70.730003,62.110001000000004,52.5,44.209998999999996,,23.139999,70.940002,63.130001,52.560001,43.18,,22.49,70.150002,62.099998,52.130001,44.099998,,23.09,70.66999799999999,63.02,52.48,38.722752,,17.524193,53.709972,47.626217,42.255245,9824700,,83343400,5655500,11004800,13610100
2010-05-13,43.849998,,23.030001000000002,70.709999,62.91,52.630001,44.060001,,23.17,71.300003,63.419998,52.970001,42.720001,,22.360001,70.449997,62.73,52.360001000000004,42.810001,,22.5,70.5,62.75,52.400002,37.590046,,17.076414,53.580769,47.422191999999995,42.190822999999995,10075400,,62099000,5734000,11157600,12458000
2010-05-14,42.029999,,22.190001000000002,70.279999,62.759997999999996,52.41,42.110001000000004,,22.209999,70.449997,63.200001,52.700001,40.060001,,21.530001000000002,69.099998,62.150002,52.02,40.639998999999996,,21.889999,69.589996,62.540001000000004,52.119999,35.684639000000004,,16.613445000000002,52.889148999999996,47.263477,41.965385,27485400,,83526200,9111400,14651600,18648300
2010-05-17,41.25,,21.75,69.82,63.009997999999996,52.41,41.740002000000004,,22.049999,70.25,63.48,52.919998,39.799999,,21.41,69.349998,62.66,52.040001000000004,41.220001,,22.02,70.139999,63.380001,52.73,36.193915999999994,,16.712120000000002,53.307156000000006,47.898293,42.456528000000006,15067500,,64550400,7467000,14659000,16945400
2010-05-18,41.560001,,22.139999,70.529999,63.400002,53.32,41.740002000000004,,22.23,70.809998,63.950001,54.450001,39.259997999999996,,21.33,69.839996,63.130001,53.200001,39.84,,21.43,70.019997,63.209998999999996,53.709998999999996,34.982178000000005,,16.264336,53.215954,47.769816999999996,43.245605,18848000,,76636100,6897800,15873100,32227700
2010-05-19,39.349998,,21.52,69.660004,63.099998,53.529999,40.779999,,21.709999,69.949997,63.599998,53.759997999999996,39.139998999999996,,21.0,68.900002,62.810001,52.790001000000004,40.169998,,21.6,69.400002,63.220001,53.040001000000004,35.271941999999996,,16.393356,52.744751,47.777386,42.706131,15596900,,89530600,7814300,15928300,20418700
2010-05-20,39.669998,,21.02,68.540001,62.470001,52.369999,40.57,,21.24,69.360001,62.540001000000004,52.959998999999996,38.560001,,20.629998999999998,67.629997,61.580002,51.299999,38.619999,,20.790001,67.660004,61.610001000000004,51.299999,33.910946,,15.7786,51.422337,46.56065,41.305134,19590900,,106551000,13571000,23365800,27256000
2010-05-21,37.57,,20.41,67.07,60.400002,50.73,40.060001,,21.17,68.040001,61.880001,51.369999,37.360001000000004,,20.18,65.550003,60.369999,50.509997999999996,39.82,,20.91,67.860001,61.849998,51.369999,34.964619,,15.869676,51.574341,46.742020000000004,41.361511,18743300,,111769100,12614800,23162500,24548600
2010-05-24,39.91,,20.950001,67.839996,61.43,51.040001000000004,40.0,,21.219998999999998,68.510002,61.98,51.540001000000004,38.93,,20.610001,67.260002,61.0,50.900002,39.040001000000004,,20.67,67.660004,61.400002,51.0,34.279732,,15.687531,51.422337,46.401939,41.063587,10313800,,56436100,6733300,12718900,13557800
2010-05-25,37.959998999999996,,20.120001000000002,66.589996,60.150002,50.25,39.0,,20.870001000000002,67.839996,61.119999,50.5,37.599998,,20.030001000000002,66.199997,60.049999,50.0,39.0,,20.85,67.839996,61.049999,50.279999,34.244621,,15.824142000000002,51.559139,46.137436,40.483868,14758200,,96151400,9257900,18250900,24062400
2010-05-26,39.459998999999996,,21.1,67.889999,60.869999,50.360001000000004,39.66,,21.5,68.059998,61.209998999999996,50.599998,37.959998999999996,,20.700001,66.0,60.330002,50.009997999999996,38.169998,,20.700001,66.010002,60.439999,50.02,33.515803999999996,,15.710299,50.168316,45.676445,40.274516999999996,13489100,,85666800,11525200,17432200,19078100
2010-05-27,39.029999,,21.16,66.410004,60.880001,50.52,40.419998,,21.799999,67.199997,61.169998,50.73,39.029999,,21.120001000000002,66.019997,60.610001000000004,50.32,40.330002,,21.76,67.199997,60.950001,50.700001,35.412440999999994,,16.514788,51.501841999999996,46.061863,40.822037,14744100,,83236800,9728000,14963400,13980400
2010-05-28,40.169998,,21.68,67.239998,60.950001,50.75,40.709998999999996,,21.75,67.629997,61.68,50.93,39.549999,,21.23,66.75,60.849998,50.5,39.869999,,21.42,66.870003,61.09,50.560001,35.008518,,16.256741,51.248946999999994,46.167667,40.70932,12494000,,72712600,7164800,13952100,14019500
2010-06-01,39.18,,21.299999,66.230003,60.889998999999996,50.799999,40.299999,,21.74,67.309998,61.740002000000004,51.509997999999996,39.049999,,21.129998999999998,66.040001,60.52,50.52,39.189999,,21.18,66.360001,61.16,50.919998,34.411438000000004,,16.074594,50.858082,46.220566,40.999179999999996,12525800,,57164500,5367700,15341700,16053600
2010-06-02,39.459998999999996,,21.389999,66.529999,61.16,51.23,41.0,,21.83,67.800003,61.830002,51.740002000000004,39.0,,21.16,66.199997,61.040001000000004,51.02,40.970001,,21.809998999999998,67.769997,61.740002000000004,51.720001,35.9744,,16.552742000000002,51.93869,46.65889,41.643311,16206600,,61537200,5750400,12985200,13665800
2010-06-03,41.310001,,21.959999,67.800003,61.970001,51.73,41.369999,,22.0,68.25,62.139998999999996,52.080002,40.18,,21.469998999999998,67.440002,61.700001,51.48,40.540001000000004,,21.9,67.849998,61.799999,51.720001,35.596835999999996,,16.621037,51.999996,46.704235,41.643311,8858400,,54614400,4402500,10739800,10509100
2010-06-04,39.470001,,21.540001,66.82,61.119999,51.41,39.830002,,21.6,68.089996,61.119999,51.700001,38.200001,,20.790001,66.519997,60.57,50.220001,38.41,,20.950001,66.699997,60.799999,50.400002,33.726555,,15.900035999999998,51.118649,45.948502000000005,40.580494,13697400,,67919400,7558000,17909700,24041900
2010-06-07,38.689999,,20.940001000000002,66.639999,60.720001,50.459998999999996,39.049999,,21.030001000000002,67.82,61.07,51.369999,37.610001000000004,,20.24,66.25,60.59,50.32,37.709998999999996,,20.309998999999998,66.75,60.619999,50.740002000000004,33.111903999999996,,15.414306,51.156975,45.812477,40.854248,11251100,,65435200,9808400,13182300,19500600
2010-06-08,37.939999,,20.219998999999998,67.160004,60.68,50.790001000000004,38.52,,20.23,68.449997,62.240002000000004,50.98,37.130001,,19.74,65.809998,60.490002000000004,50.529999,38.43,,20.18,68.379997,62.139998999999996,50.779999,33.744106,,15.315639000000001,52.406189000000005,46.961178000000004,40.886456,11586000,,91377800,13565800,15336800,20315500
2010-06-09,38.830002,,20.389999,68.68,62.450001,50.959998999999996,39.240002000000004,,20.6,68.900002,62.599998,51.360001000000004,37.970001,,19.860001,68.040001,61.27,50.59,38.110001000000004,,19.93,68.260002,61.470001,50.990002000000004,33.463122999999996,,15.125906,52.314232000000004,46.454848999999996,41.055534,12270200,,58981200,8921800,14211600,16530900
2010-06-10,38.700001,,20.35,68.980003,61.970001,51.209998999999996,40.119999,,20.6,69.410004,62.290001000000004,51.68,38.669998,,20.25,68.709999,61.669998,51.060001,40.029999,,20.549999,69.370003,61.91,51.220001,35.149006,,15.596456,53.164928,46.787357,41.24073,11784300,,57168300,6743600,14756000,15850500
2010-06-11,39.490002000000004,,20.309998999999998,68.860001,61.349998,50.970001,40.200001,,20.75,69.550003,61.400002,51.27,39.330002,,20.280001000000002,68.75,60.380001,50.549999,40.130001,,20.639999,69.540001,61.009997999999996,50.860001000000004,35.23682,,15.664762,53.295216,46.107203999999996,40.950871,7805300,,49491800,5367100,19772400,14027400
2010-06-14,40.470001,,20.950001,69.949997,61.389998999999996,51.110001000000004,40.68,,21.139999,69.980003,61.720001,51.459998999999996,39.869999,,20.82,69.300003,61.209998999999996,50.889998999999996,39.889998999999996,,20.889999,69.300003,61.25,51.240002000000004,35.026081,,15.854493,53.111281999999996,46.28857,41.256840000000004,8484900,,68877500,4525300,10972800,13900100
2010-06-15,40.459998999999996,,21.110001,69.940002,61.610001000000004,51.200001,41.639998999999996,,21.559998999999998,70.489998,61.93,51.650002,40.18,,21.01,69.849998,61.34,51.060001,41.59,,21.48,70.400002,61.91,51.639998999999996,36.518799,,16.30228,53.95431899999999,46.787357,41.578903000000004,10114800,,62082000,6419900,11944100,14310800
2010-06-16,41.439999,,21.41,70.059998,61.52,51.5,42.509997999999996,,21.65,70.5,61.740002000000004,51.580002,41.189999,,21.209999,70.010002,60.830002,50.919998,42.34,,21.49,70.290001,61.189999,50.98,37.177353000000004,,16.309866,53.87001,46.24324,41.047484999999995,11552200,,43764600,4548500,14628800,15900700
2010-06-17,42.700001,,21.59,70.550003,61.18,51.049999,42.73,,21.690001000000002,70.58000200000001,61.82,51.490002000000004,41.450001,,21.200001,69.379997,60.830002,50.959998999999996,42.060001,,21.52,70.050003,61.759997999999996,51.41,36.931492,,16.332639999999998,53.686092,46.674004,41.393710999999996,8013300,,37270900,7014900,12060100,12667300
2010-06-18,42.139998999999996,,21.559998999999998,70.25,61.799999,51.41,42.259997999999996,,21.65,70.43,61.939999,51.91,41.669998,,21.18,69.809998,61.200001,51.41,42.029999,,21.4,69.879997,61.299999,51.549999,36.905155,,16.241557999999998,53.555767,46.326366,41.506428,9287500,,64872600,8817900,17518700,25425800
2010-06-21,42.759997999999996,,21.67,70.269997,61.720001,51.709998999999996,43.139998999999996,,21.690001000000002,70.5,61.790001000000004,51.880001,42.029999,,21.059998999999998,69.769997,60.779999,50.709998999999996,42.599998,,21.190001000000002,69.91999799999999,61.099998,51.02,37.405654999999996,,16.082188000000002,53.58643299999999,46.175228000000004,41.079693,12073600,,48844300,5203100,9688200,14655200
2010-06-22,42.639998999999996,,21.129998999999998,70.010002,61.060001,51.07,42.919998,,21.33,70.370003,61.650002,51.470001,41.84,,20.860001,68.550003,60.689999,50.599998,41.939999,,20.98,68.639999,60.720001,50.68,36.826122,,15.922806,52.60545,45.888054,40.805935,9893800,,58831100,5487700,13228700,13658200
2010-06-23,41.990002000000004,,20.940001000000002,68.82,60.889998999999996,50.759997999999996,42.48,,21.02,69.300003,61.57,51.040001000000004,41.119999,,20.66,68.470001,60.709998999999996,50.400002,42.169998,,20.809998999999998,68.629997,61.380001,50.810001,37.028076,,15.793783,52.59779,46.386841,40.91061,9454100,,61352400,5443200,13424400,15945900
2010-06-24,41.82,,20.620001000000002,68.43,61.07,50.73,42.34,,20.790001,68.540001,61.380001,50.830002,40.939999,,20.200001,67.610001,60.75,49.950001,41.060001,,20.32,67.730003,60.869999,50.029999,36.053436,,15.421898,51.908046999999996,46.001415,40.282565999999996,9669400,,62003900,5942800,12932700,14819200
2010-06-25,41.509997999999996,,20.4,67.709999,60.889998999999996,49.950001,42.669998,,20.41,68.290001,60.990002000000004,50.200001,40.939999,,19.889999,67.370003,59.790001000000004,48.799999,42.669998,,20.030001000000002,67.41999799999999,59.790001000000004,48.799999,37.467117,,15.201799,51.670452000000004,45.185223,39.292225,23429700,,94683200,8041700,44195600,45333200
2010-06-28,42.52,,20.110001,67.58000200000001,60.0,49.060001,42.740002000000004,,20.59,67.889999,60.939999,49.77,41.810001,,19.91,67.25,59.57,49.009997999999996,42.110001000000004,,20.360001,67.33000200000001,60.619999,49.57,36.975407000000004,,15.452257999999999,51.601475,45.812477,39.912209000000004,8870400,,54468400,4427700,14115500,14697200
2010-06-29,41.490002000000004,,20.0,66.610001,60.330002,49.169998,41.540001000000004,,20.049999,66.790001,60.540001000000004,49.259997999999996,39.75,,19.65,66.089996,59.75,48.43,40.09,,19.790001,66.459999,60.32,48.900002,35.201698,,15.019653,50.934719,45.585754,39.372746,12254700,,79050800,8715200,17814300,20350800
2010-06-30,39.82,,19.700001,66.290001,60.130001,48.959998999999996,40.599998,,20.030001000000002,66.839996,60.540001000000004,48.970001,39.580002,,19.4,65.800003,59.709998999999996,48.009997999999996,39.700001,,19.450001,65.870003,59.98,48.07,35.016479,,14.761610000000001,50.482544,45.3288,38.704453,8975500,,64294700,7204900,17273600,18388800
2010-07-01,39.549999,,19.43,66.720001,59.84,48.099998,40.080002,,19.620001000000002,66.900002,60.290001000000004,48.41,38.419998,,19.0,65.309998,59.360001000000004,47.77,39.48,,19.25,66.709999,59.540001000000004,48.34,34.822433000000004,,14.609819,51.126312,44.996281,38.921844,8747200,,88020000,10924400,19338700,18114400
2010-07-02,39.810001,,19.209999,66.75,59.630001,48.439999,39.889998999999996,,19.370001000000002,67.0,59.889998999999996,48.439999,38.91,,18.959999,65.959999,59.209998999999996,47.84,39.419998,,19.200001,66.139999,59.380001,48.0,34.769501,,14.571873000000002,50.689461,44.875374,38.648087,6928100,,58093400,5280600,12101900,13581300
2010-07-06,40.16,,19.549999,66.519997,59.880001,49.34,40.330002,,19.76,67.099998,59.93,49.439999,38.740002000000004,,19.25,65.629997,58.919998,48.259997999999996,39.209998999999996,,19.48,66.110001,59.34,48.57,34.584274,,14.784377,50.666477,44.845141999999996,39.107025,10308600,,60697600,5940700,13959000,18225600
2010-07-07,39.07,,19.459999,66.089996,59.5,48.66,41.220001,,20.17,67.370003,60.91,48.970001,39.02,,19.389999,66.0,59.130001,48.16,41.150002,,20.139999,67.309998,60.82,48.919998,36.295418,,15.285282,51.586147,45.963612,39.388836,12115800,,72806800,6623200,15470000,16176200
2010-07-08,41.700001,,20.34,67.800003,60.84,49.32,42.18,,20.360001,69.150002,61.970001,49.32,41.41,,19.83,67.550003,60.779999,48.790001000000004,42.119999,,20.1,69.019997,61.950001,49.18,37.150974,,15.254929999999998,52.896687,46.817593,39.598178999999995,11511600,,65407600,7871200,14770600,12650000
2010-07-09,42.110001000000004,,20.059998999999998,69.08000200000001,61.939999,49.25,42.610001000000004,,20.280001000000002,69.33000200000001,61.939999,49.549999,41.93,,19.959999,68.75,61.360001000000004,49.150002,42.580002,,20.24,69.220001,61.75,49.43,37.556728,,15.361177,53.049969,46.666458,39.799488000000004,8292400,,52843800,4513000,9626800,11607200
2010-07-12,42.400002,,20.309998999999998,68.959999,61.540001000000004,49.779999,42.959998999999996,,20.65,70.0,62.16,50.330002,42.25,,20.299999,68.959999,61.34,49.68,42.830002,,20.57,69.940002,62.09,50.119999,37.77721,,15.611637,53.60176800000001,46.923404999999995,40.355049,6981200,,56587900,5420800,8324500,13440900
2010-07-13,43.27,,20.969998999999998,70.440002,62.299999,50.349998,44.43,,22.280001000000002,71.07,62.849998,50.689999,43.259997999999996,,20.82,70.120003,62.169998,50.099998,44.169998,,21.01,70.839996,62.389998999999996,50.540001000000004,38.959148,,15.945570000000002,54.29154200000001,47.150127000000005,40.693203000000004,8623100,,103191800,6072100,10497300,13219800
2010-07-14,43.950001,,22.059998999999998,70.5,62.209998999999996,50.049999,44.169998,,22.25,70.980003,62.790001000000004,50.360001000000004,43.27,,21.280001000000002,70.160004,62.0,50.040001000000004,43.700001,,21.360001,70.900002,62.66,50.349998,38.544585999999995,,16.211203,54.337509,47.354164000000004,40.540240999999995,7158100,,199002600,4476100,13797100,10708300
2010-07-15,43.970001,,21.34,70.900002,62.619999,50.34,44.0,,21.59,71.459999,62.889998999999996,50.439999,42.34,,21.01,70.43,62.349998,49.91,43.43,,21.51,71.33000200000001,62.73,50.41,38.306430999999996,,16.325048000000002,54.667072,47.407082,40.588539000000004,9838400,,118558200,5470100,10267200,12255600
